CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_FREQUENCY	CHINESE_FREQUENCY_PM	CHINESE_FREQUENCY_LOG	CHINESE_CD	CHINESE_CD_PERCENTAGE	CHINESE_CD_LOG	LINE_IN_SOURCE
1926	OINTMENT	膏药	15	0.45	1.1761	11	0.18	1.0414	30675
1927	BAMBOO	竹子	70	2.09	1.8451	33	0.53	1.5185	14118
193	SHALLOW	浅	300	8.94	2.4771	221	3.54	2.3444	5742
1931	BEESWAX	蜡	178	5.31	2.2504	121	1.94	2.0828	8092
1932	GUESS	猜	6521	194.39	3.8143	3308	52.99	3.5196	514
1934	BEGGAR	乞丐	131	3.91	2.1173	87	1.39	1.9395	9773
1935	ANUS	肛门	95	2.83	1.9777	58	0.93	1.7634	11817
1936	DEER	鹿	519	15.47	2.7152	249	3.99	2.3962	3939
1937	THERE	那里	16783	500.29	4.2249	4636	74.26	3.6661	234
1938	FORTRESS	城堡	695	20.72	2.842	270	4.32	2.4314	3149
1939	SWEAR	发誓	3570	106.42	3.5527	2209	35.38	3.3442	874
194	FAMILY	户	591	17.62	2.7716	377	6.04	2.5763	3560
1941	SOLDIER	士兵	1611	48.02	3.2071	610	9.77	2.7853	1673
1942	NEAR	近	2717	80.99	3.4341	1882	30.15	3.2746	1100
1943	CROWN (OF HEAD)	皇冠	202	6.02	2.3054	96	1.54	1.9823	7484
1944	GOD	上帝	14605	435.37	4.1645	3685	59.03	3.5664	257
1948	SAW	锯子	46	1.37	1.6628	32	0.51	1.5051	17800
1949	BEDBUG	臭虫	93	2.77	1.9685	59	0.95	1.7709	11979
195	MAT	席子	3	0.09	0.4771	2	0.03	0.301	52742
1954	GENTLE	嫩	204	6.08	2.3096	175	2.8	2.243	7421
1956	SUNFLOWER	向日葵	106	3.16	2.0253	32	0.51	1.5051	11079
1959	RAW	生	5816	173.37	3.7646	2889	46.28	3.4607	572
196	DONATE	发	6323	188.48	3.8009	3166	50.71	3.5005	531
1962	ROAST (SOMETHING)	烤	1666	49.66	3.2217	946	15.15	2.9759	1635
1963	IMMEDIATELY	立刻	1913	57.03	3.2817	1212	19.41	3.0835	1455
1964	ALONE	单独	1732	51.63	3.2385	1322	21.18	3.1212	1575
1966	BUNCH	束	283	8.44	2.4518	222	3.56	2.3464	5980
1967	CALENDAR	日历	169	5.04	2.2279	102	1.63	2.0086	8327
1968	SOYA SAUCE	酱油	64	1.91	1.8062	32	0.51	1.5051	14794
1969	MANTOU	馒头	26	0.78	1.415	9	0.14	0.9542	23773
197	OTHER	其他	14163	422.19	4.1512	4666	74.74	3.6689	263
1971	FAN (OBJECT)	扇子	24	0.72	1.3802	17	0.27	1.2304	24893
1973	DEMON	恶魔	1834	54.67	3.2634	641	10.27	2.8069	1501
1974	CENTIPEDE	蜈蚣	16	0.48	1.2041	10	0.16	1	29824
1977	DEW	露水	17	0.51	1.2304	15	0.24	1.1761	29164
1979	CHISEL	凿子	20	0.6	1.301	14	0.22	1.1461	26522
1980	WANTON	馄饨	23	0.69	1.3617	16	0.26	1.2041	25349
1983	SNORE	打鼾	63	1.88	1.7993	50	0.8	1.699	14966
1986	DISEASE	疾病	843	25.13	2.9258	535	8.57	2.7284	2746
1987	CHOPSTICKS	筷子	90	2.68	1.9542	59	0.95	1.7709	12226
1989	CALF	小牛	38	1.13	1.5798	25	0.4	1.3979	19566
1990	BECOME	成	12539	373.78	4.0983	4797	76.84	3.681	285
1991	INTESTINES	肠子	145	4.32	2.1614	115	1.84	2.0607	9173
1993	SELF	自己	57978	1728.29	4.7633	6155	98.59	3.7892	73
1999	OVERCOME	克服	440	13.12	2.6435	362	5.8	2.5587	4425
2	DUST	尘土	101	3.01	2.0043	79	1.27	1.8976	11375
2001	PAINTING	画	3795	113.13	3.5792	1289	20.65	3.1103	825
2002	DITCH	沟	192	5.72	2.2833	143	2.29	2.1553	7702
2003	FLOW	流	1683	50.17	3.2261	1190	19.06	3.0755	1621
2005	MASK	面具	669	19.94	2.8254	304	4.87	2.4829	3247
2006	FILL	填	944	28.14	2.975	680	10.89	2.8325	2514
2008	RESCUE	救	8095	241.31	3.9082	2977	47.69	3.4738	422
2009	DOG	狗	11808	351.99	4.0722	2627	42.08	3.4195	299
2011	COFFIN	棺材	512	15.26	2.7093	248	3.97	2.3945	3992
2012	COLLAR	衣领	53	1.58	1.7243	41	0.66	1.6128	16473
2014	GO DOWN (DESCEND)	下去	7767	231.53	3.8903	3564	57.09	3.5519	435
2016	JEALOUSY	嫉妒	1122	33.45	3.05	757	12.13	2.8791	2208
2017	MIX	混合	562	16.75	2.7497	414	6.63	2.617	3711
2018	GREEDY	贪婪	338	10.08	2.5289	274	4.39	2.4378	5285
202	STRENGTH	力气	532	15.86	2.7259	450	7.21	2.6532	3873
2022	ADMIT	承认	3575	106.57	3.5533	2227	35.67	3.3477	873
2023	CROWD	人群	622	18.54	2.7938	477	7.64	2.6785	3441
2024	PLOT	情节	485	14.46	2.6857	410	6.57	2.6128	4129
2025	PEA	豌豆	103	3.07	2.0128	63	1.01	1.7993	11245
2026	RICE PLANT	稻子	1	0.03	0	1	0.02	0	94889
2027	SOYA	黄豆	22	0.66	1.3424	10	0.16	1	25914
203	MARRY	结婚	6535	194.8	3.8152	2278	36.49	3.3576	513
2031	PUT OUT TO PASTURE	放牧	14	0.42	1.1461	11	0.18	1.0414	31136
2033	DELIVER	送	13212	393.84	4.121	4622	74.03	3.6648	279
2034	FROST	霜	156	4.65	2.1931	119	1.91	2.0755	8769
2035	POND	池塘	141	4.2	2.1492	98	1.57	1.9912	9309
2036	JANUARY	正月	8	0.24	0.9031	5	0.08	0.699	39034
2037	FEBRUARY	二月	75	2.24	1.8751	53	0.85	1.7243	13506
2038	DRAGON	龙	1232	36.73	3.0906	559	8.95	2.7474	2043
2039	MAGPIE	喜鹊	16	0.48	1.2041	9	0.14	0.9542	29503
204	AGAIN	再	56520	1684.82	4.7522	6197	99.26	3.7922	74
2040	BUCKWHEAT	荞麦	25	0.75	1.3979	17	0.27	1.2304	24062
2041	HEMP	麻	335	9.99	2.525	178	2.85	2.2504	5324
2042	WALNUT	核桃	82	2.44	1.9138	55	0.88	1.7404	12883
2043	PEACH	桃子	157	4.68	2.1959	80	1.28	1.9031	8729
2044	PERSIMMON	柿子	27	0.8	1.4314	21	0.34	1.3222	23361
2045	COLUMN	柱子	97	2.89	1.9868	67	1.07	1.8261	11670
2047	STRAW SANDAL	草鞋	6	0.18	0.7782	5	0.08	0.699	43098
2048	QUILT	被子	124	3.7	2.0934	106	1.7	2.0253	10116
2049	CONGEE	粥	142	4.23	2.1523	105	1.68	2.0212	9270
2051	DUSTPAN	簸箕	1	0.03	0	1	0.02	0	95563
2052	BUCKET	桶	560	16.69	2.7482	380	6.09	2.5798	3720
2056	WOK	锅	345	10.28	2.5378	250	4	2.3979	5210
2057	DUNG (ANIMAL FAECES)	粪	154	4.59	2.1875	112	1.79	2.0492	8826
2058	STOOL	凳子	139	4.14	2.143	105	1.68	2.0212	9382
2059	FOLK SONG	民歌	31	0.92	1.4914	25	0.4	1.3979	21990
2060	STORY	故事	6551	195.28	3.8163	2656	42.54	3.4242	510
2061	BUDDHA	佛	436	13	2.6395	207	3.32	2.316	4455
2062	INTEREST	利息	191	5.69	2.281	117	1.87	2.0682	7720
2063	CLOSE (EYES)	闭	7894	235.32	3.8973	3266	52.31	3.514	431
2064	SCATTER (SEEDS)	撒	1395	41.58	3.1446	873	13.98	2.941	1869
2067	STEAM (VERB)	蒸	84	2.5	1.9243	64	1.03	1.8062	12723
2069	SOAK (VERB)	浸泡	37	1.1	1.5682	35	0.56	1.5441	19856
207	SPARSE	稀	104	3.1	2.017	88	1.41	1.9445	11217
2070	COMB (VERB)	梳	129	3.85	2.1106	95	1.52	1.9777	9851
2071	LAY (VERB)	铺	372	11.09	2.5705	298	4.77	2.4742	4969
2072	USE (VERB)	用	52436	1563.08	4.7196	6173	98.88	3.7905	81
2073	ROB (VERB)	抢	2228	66.42	3.3479	1276	20.44	3.1059	1289
2074	CROW (VERB)	啼	11	0.33	1.0414	9	0.14	0.9542	35113
2075	BROOD (VERB)	孵	35	1.04	1.5441	29	0.46	1.4624	20389
2076	SPROUT (VERB)	发芽	35	1.04	1.5441	29	0.46	1.4624	20624
2077	DILIGENT	勤快	26	0.78	1.415	25	0.4	1.3979	23756
2078	TEN THOUSAND	万	6031	179.78	3.7804	2019	32.34	3.3051	557
208	NASAL MUCUS (SNOT)	鼻涕	178	5.31	2.2504	137	2.19	2.1367	8084
2082	KNIFE (CLASSIFIER)	把	124534	3712.28	5.0953	6234	99.86	3.7948	40
2088	CLOTHING (CLASSIFIER)	件	19568	583.31	4.2915	5259	84.24	3.7209	210
2089	PAIR (CLASSIFIER)	双	3384	100.87	3.5294	1958	31.36	3.2918	916
2093	AFTERWARDS	后	22018	656.34	4.3428	5508	88.23	3.741	189
2099	CHILD	孩子	37243	1110.19	4.571	5216	83.55	3.7173	116
21	TASTE (SOMETHING)	品味	336	10.02	2.5263	284	4.55	2.4533	5314
210	LIFE	生命	5898	175.82	3.7707	2804	44.91	3.4478	564
2102	BURN	烧	2867	85.46	3.4574	1503	24.07	3.177	1049
2104	HOLD OR TAKE	拿	32361	964.66	4.51	5858	93.83	3.7677	133
2106	MALE PERSON	丁	572	17.05	2.7574	347	5.56	2.5403	3663
2109	FEAR OR FRIGHTEN	吓	3408	101.59	3.5325	2122	33.99	3.3267	910
2112	OLD (AGED)	老	16451	490.39	4.2162	4530	72.56	3.6561	238
2113	OLD (USED)	旧	1530	45.61	3.1847	1114	17.84	3.0469	1743
2114	BELLY OR STOMACH	腹部	216	6.44	2.3345	167	2.67	2.2227	7182
2117	DESIRE	欲望	582	17.35	2.7649	434	6.95	2.6375	3606
212	FIELD	田	495	14.76	2.6946	156	2.5	2.1931	4078
2133	STRIKE OR BEAT	拍	7076	210.93	3.8498	2295	36.76	3.3608	475
2134	RAISE (BRING UP)	提高	679	20.24	2.8319	563	9.02	2.7505	3208
2136	BRASS INSTRUMENT (HORN OR TRUMPET)	唢呐	1	0.03	0	1	0.02	0	75775
2139	MUROID (MOUSE OR RAT)	老鼠	1234	36.78	3.0913	595	9.53	2.7745	2041
214	STRETCH	伸	799	23.82	2.9025	583	9.34	2.7657	2854
2142	RUN AWAY	逃跑	1530	45.61	3.1847	999	16	2.9996	1744
2148	PICK	摘	484	14.43	2.6848	385	6.17	2.5855	4142
2149	CHOP (INTO PIECES)	剁	111	3.31	2.0453	90	1.44	1.9542	10755
2150	MATTER	事物	797	23.76	2.9015	580	9.29	2.7634	2865
2151	COARSE	粗	390	11.63	2.5911	316	5.06	2.4997	4811
2154	PLOUGH (INSTRUMENT)	犁	24	0.72	1.3802	16	0.26	1.2041	24511
2155	CUT (WITH SCISSORS)	剪	1034	30.82	3.0145	605	9.69	2.7818	2353
2156	CUT (WITH KNIFE)	切	1688	50.32	3.2274	884	14.16	2.9465	1617
2157	FINE OR THIN	细	353	10.52	2.5478	270	4.32	2.4314	5129
216	MOVIE	电影	7249	216.09	3.8603	2297	36.79	3.3612	458
2160	BAMBOO HAT	斗笠	1	0.03	0	1	0.02	0	80461
2162	STIR FRY	炒	1449	43.19	3.1611	681	10.91	2.8331	1810
2163	MARRY (AS WOMAN)	嫁	1979	58.99	3.2964	1108	17.75	3.0445	1415
2164	MARRY (AS MAN)	娶	1091	32.52	3.0378	674	10.8	2.8287	2250
2165	SLOWLY	慢慢	1820	54.25	3.2601	1330	21.3	3.1239	1511
2167	VEHICLE (CLASSIFIER)	辆	6190	184.52	3.7917	2379	38.11	3.3764	547
2170	PATERNAL AUNT (WIFE OF FATHER'S OLDER BROTHER)	伯母	49	1.46	1.6902	20	0.32	1.301	17215
2171	PATERNAL AUNT (WIFE OF FATHER'S YOUNGER BROTHER)	叔母	2	0.06	0.301	1	0.02	0	60997
2172	MATERNAL AUNT (WIFE OF MOTHER'S BROTHER)	舅母	3	0.09	0.4771	1	0.02	0	54331
2173	PATERNAL UNCLE (FATHER'S OLDER BROTHER)	伯父	39	1.16	1.5911	20	0.32	1.301	19394
2174	PATERNAL UNCLE (FATHER'S YOUNGER BROTHER)	叔叔	2485	74.08	3.3953	966	15.47	2.985	1175
2175	PATERNAL AUNT	姑母	4	0.12	0.6021	2	0.03	0.301	48076
2176	MATERNAL AUNT	姨母	5	0.15	0.699	3	0.05	0.4771	46028
2177	MATERNAL GRANDMOTHER	外婆	486	14.49	2.6866	162	2.59	2.2095	4122
2178	MATERNAL GRANDFATHER	外公	192	5.72	2.2833	101	1.62	2.0043	7694
2180	TWO OUNCES	二两	1	0.03	0	1	0.02	0	75370
2181	LIGHT (IN TASTE)	淡	204	6.08	2.3096	171	2.74	2.233	7420
2182	LEFT HAND	左手	347	10.34	2.5403	261	4.18	2.4166	5184
2183	RIGHT HAND	右手	452	13.47	2.6551	313	5.01	2.4955	4337
2184	CATCH A COLD	着凉	49	1.46	1.6902	43	0.69	1.6335	17115
2186	DRAGON BOAT FESTIVAL	端午节	1	0.03	0	1	0.02	0	69562
2187	MID-AUTUMN FESTIVAL	中秋节	1	0.03	0	1	0.02	0	93800
2188	NEW YEAR'S EVE	除夕	55	1.64	1.7404	24	0.38	1.3802	16206
219	TOILET	厕所	1682	50.14	3.2258	1047	16.77	3.0199	1622
2190	TASTE	味道	2534	75.54	3.4038	1602	25.66	3.2047	1153
2194	FRONT (PART)	前面	2158	64.33	3.3341	1471	23.56	3.1676	1323
22	INTEND	打算	7315	218.06	3.8642	3288	52.67	3.5169	457
221	FIRE	火	3536	105.41	3.5485	1977	31.67	3.296	882
2214	AFFAIR	事情	28176	839.91	4.4499	5367	85.97	3.7297	151
2216	BECOME NUMB	麻木	134	3.99	2.1271	114	1.83	2.0569	9641
2232	KEEN OR SUBTLE	微妙	130	3.88	2.1139	115	1.84	2.0607	9816
2239	DENSE	稠	21	0.63	1.3222	16	0.26	1.2041	26398
224	MORTAR	臼	5	0.15	0.699	3	0.05	0.4771	47055
2242	BEETLE	甲虫	62	1.85	1.7924	35	0.56	1.5441	15117
2243	REPAIR	修理	515	15.35	2.7118	368	5.89	2.5658	3972
2244	METAL	金属	882	26.29	2.9455	519	8.31	2.7152	2643
2246	BELL	钟	2489	74.2	3.396	1530	24.51	3.1847	1172
2247	CATERPILLAR	毛虫	22	0.66	1.3424	16	0.26	1.2041	25470
2248	KNOW (SOMEBODY)	认识	14304	426.39	4.1555	4544	72.79	3.6574	260
225	PESTLE	杵	32	0.95	1.5051	27	0.43	1.4314	21545
2252	PATH	路径	75	2.24	1.8751	63	1.01	1.7993	13528
2253	DRIP (EMIT LIQUID)	漏	641	19.11	2.8069	508	8.14	2.7059	3344
2254	FATHER-IN-LAW (OF WOMAN)	公公	46	1.37	1.6628	26	0.42	1.415	17846
2256	MOTHER-IN-LAW (OF WOMAN)	婆婆	172	5.13	2.2355	56	0.9	1.7482	8247
2260	FEMALE (OF PERSON)	雌性	54	1.61	1.7324	35	0.56	1.5441	16369
227	FISH	鱼	2532	75.48	3.4035	1018	16.31	3.0077	1155
2271	THINK	想	212185	6325.1	5.3267	6240	99.95	3.7952	20
2273	LEECH	水蛭	77	2.3	1.8865	22	0.35	1.3424	13373
2278	PERHAPS	也许	26083	777.52	4.4164	5032	80.6	3.7017	164
2288	METEOROID (SHOOTING OR SHINING STAR)	流星	107	3.19	2.0294	67	1.07	1.8261	10981
2291	VOLCANO	火山	265	7.9	2.4232	108	1.73	2.0334	6253
2293	UVULA	小舌	2	0.06	0.301	2	0.03	0.301	58456
2295	SUNSET	日落	343	10.22	2.5353	221	3.54	2.3444	5236
2296	SUNRISE	日出	130	3.88	2.1139	87	1.39	1.9395	9804
2297	DUSK	黄昏	82	2.44	1.9138	66	1.06	1.8195	12876
230	SWEEP	扫	394	11.74	2.5955	311	4.98	2.4928	4782
2306	THIN (OF LEAF AND CLOTH)	薄	338	10.08	2.5289	254	4.07	2.4048	5281
231	SHAVE	剃	264	7.87	2.4216	173	2.77	2.238	6269
2315	COOK (PERSON)	厨师	438	13.06	2.6415	256	4.1	2.4082	4449
2316	FREE	自由	3848	114.71	3.5852	1834	29.38	3.2634	810
2318	CHESTNUT	栗子	60	1.79	1.7782	39	0.62	1.5911	15385
2319	LID (COVER, CAP)	盖子	117	3.49	2.0682	106	1.7	2.0253	10464
232	FLEA	跳蚤	93	2.77	1.9685	66	1.06	1.8195	11967
2321	MAD PERSON	疯子	2143	63.88	3.331	1365	21.86	3.1351	1332
2322	LAME PERSON	跛子	17	0.51	1.2304	16	0.26	1.2041	28971
2327	BECOME SICK	病态	150	4.47	2.1761	128	2.05	2.1072	9003
2328	MISS (SOMEBODY)	想念	1469	43.79	3.167	995	15.94	2.9978	1786
2329	LACK (NOT HAVE)	缺	744	22.18	2.8716	618	9.9	2.791	2988
2330	YEAR AFTER NEXT YEAR	后年	2	0.06	0.301	2	0.03	0.301	58898
2331	YEAR BEFORE LAST YEAR	前年	22	0.66	1.3424	20	0.32	1.301	25569
2332	THREE DAYS FROM NOW	大后天	8	0.24	0.9031	8	0.13	0.9031	39627
2333	THREE DAYS BEFORE NOW	大前天	6	0.18	0.7782	6	0.1	0.7782	42196
2334	MELT	融化	282	8.41	2.4502	197	3.16	2.2945	6011
2335	CUNNING	狡猾	386	11.51	2.5866	334	5.35	2.5237	4847
2338	HOW LONG	多久	4392	130.92	3.6427	2650	42.45	3.4232	721
2340	SUNNY	晴	65	1.94	1.8129	46	0.74	1.6628	14657
2341	CLOUDY	阴	342	10.19	2.534	205	3.28	2.3118	5247
2343	STEEL	钢	166	4.95	2.2201	126	2.02	2.1004	8430
2344	PETROL	汽油	468	13.95	2.6702	268	4.29	2.4281	4233
2345	LEPORID (RABBIT OR HARE)	兔	394	11.74	2.5955	143	2.29	2.1553	4781
2346	CRESTED MYNA	八哥	35	1.04	1.5441	14	0.22	1.1461	20401
2348	CRAB	螃蟹	204	6.08	2.3096	97	1.55	1.9868	7425
2349	SHRIMP	虾	314	9.36	2.4969	160	2.56	2.2041	5590
2350	EARTHWORM	蚯蚓	34	1.01	1.5315	18	0.29	1.2553	20684
2351	SILKWORM	蚕	16	0.48	1.2041	7	0.11	0.8451	29547
2352	DRAGONFLY	蜻蜓	62	1.85	1.7924	16	0.26	1.2041	15065
2354	CRICKET	蟋蟀	62	1.85	1.7924	36	0.58	1.5563	15081
2355	GECKO	壁虎	20	0.6	1.301	11	0.18	1.0414	26709
2356	CHINESE PLUM	李子	54	1.61	1.7324	36	0.58	1.5563	16379
2359	LOTUS	荷花	3	0.09	0.4771	2	0.03	0.301	54237
236	STEPMOTHER	继母	112	3.34	2.0492	69	1.11	1.8388	10736
2361	MUGWORT	艾	926	27.6	2.9666	363	5.81	2.5599	2543
2362	BRAN	麦麸	7	0.21	0.8451	6	0.1	0.7782	40759
2363	CHAFF (HUSK)	糠	8	0.24	0.9031	5	0.08	0.699	39507
2365	RADISH	萝卜	134	3.99	2.1271	64	1.03	1.8062	9605
2366	ONION	葱	86	2.56	1.9345	62	0.99	1.7924	12501
2367	MANDARINE	桔子	90	2.68	1.9542	62	0.99	1.7924	12222
2368	GARLIC	蒜	72	2.15	1.8573	59	0.95	1.7709	13906
2373	SKIN (OF FRUIT)	果皮	2	0.06	0.301	2	0.03	0.301	61378
2374	DREAM	梦	4053	120.82	3.6078	1604	25.69	3.2052	776
2375	VERTICAL	竖	167	4.98	2.2227	113	1.81	2.0531	8385
2376	HORIZONTAL	橫	3	0.09	0.4771	2	0.03	0.301	52780
2378	THUNDER (VERB)	打雷	31	0.92	1.4914	23	0.37	1.3617	21811
2386	TURKEY	火鸡	479	14.28	2.6803	216	3.46	2.3345	4169
239	FLOWER	花	8947	266.7	3.9517	3902	62.5	3.5913	386
2393	JOURNEY	旅程	568	16.93	2.7543	379	6.07	2.5786	3682
2395	CONGEAL (BLOOD)	凝固	68	2.03	1.8325	54	0.86	1.7324	14369
2396	KNOCK	敲	936	27.9	2.9713	651	10.43	2.8136	2528
2398	MANGO	芒果	67	2	1.8261	50	0.8	1.699	14445
24	PRAY	祈祷	1945	57.98	3.2889	1108	17.75	3.0445	1435
240	ELECTION	选举	558	16.63	2.7466	264	4.23	2.4216	3732
2401	PICTURE	画面	539	16.07	2.7316	414	6.63	2.617	3830
2403	TOY	玩具	1276	38.04	3.1059	705	11.29	2.8482	1996
2406	HOME	家	27026	805.63	4.4318	5613	89.91	3.7492	157
2407	BIRTHDAY	生日	3800	113.28	3.5798	1299	20.81	3.1136	822
2408	CAKE	蛋糕	1987	59.23	3.2982	829	13.28	2.9186	1409
2409	BROWN	棕色	418	12.46	2.6212	297	4.76	2.4728	4593
2410	GOOD-LOOKING	好看	1279	38.13	3.1069	955	15.3	2.98	1993
2411	HURT (SOMEBODY)	伤害	5536	165.02	3.7432	2712	43.44	3.4333	591
242	COST	价钱	622	18.54	2.7938	464	7.43	2.6665	3440
2423	CHANNEL	频道	801	23.88	2.9036	514	8.23	2.711	2848
2425	PROBLEM	问题	33364	994.56	4.5233	5848	93.67	3.767	131
2427	FUTURE	未	2520	75.12	3.4014	1684	26.97	3.2263	1161
2429	LOGIC	逻辑	365	10.88	2.5623	277	4.44	2.4425	5026
243	FRESH	新鲜	1145	34.13	3.0588	891	14.27	2.9499	2178
2430	OFFICE	办公室	5882	175.34	3.7695	2515	40.29	3.4005	568
2432	MARRIAGE	婚姻	2187	65.19	3.3398	1049	16.8	3.0208	1310
2433	THEORY	理论	1240	36.96	3.0934	817	13.09	2.9122	2034
2434	TRAGEDY	悲剧	685	20.42	2.8357	518	8.3	2.7143	3184
2435	UNIVERSITY	大学	4455	132.8	3.6488	1834	29.38	3.2634	712
244	LEFT	左边	1024	30.52	3.0103	699	11.2	2.8445	2373
2440	PINEAPPLE	菠萝	137	4.08	2.1367	78	1.25	1.8921	9484
2445	PAPAYA	木瓜	24	0.72	1.3802	13	0.21	1.1139	24806
2447	WOODPECKER	啄木鸟	29	0.86	1.4624	18	0.29	1.2553	22450
2449	FAT (OF MEAT AND FOOD)	肥肉	74	2.21	1.8692	61	0.98	1.7853	13660
245	BROOM	扫帚	99	2.95	1.9956	67	1.07	1.8261	11556
2451	FOURTEEN	十四	142	4.23	2.1523	112	1.79	2.0492	9262
2452	PURPLE	紫色	305	9.09	2.4843	207	3.32	2.316	5694
2453	SEVENTEEN	十七	123	3.67	2.0899	97	1.55	1.9868	10125
2454	SIXTEEN	十六	146	4.35	2.1644	114	1.83	2.0569	9105
2465	DISGUST	厌恶	409	12.19	2.6117	319	5.11	2.5038	4662
2467	GAME	游戏	5732	170.87	3.7583	2210	35.4	3.3444	578
2468	BAG	袋	1101	32.82	3.0418	662	10.6	2.8209	2234
2471	LADY	女士	10544	314.31	4.023	3437	55.05	3.5362	337
2477	YAK	牦牛	14	0.42	1.1461	8	0.13	0.9031	31707
248	HAPPEN	发生	22602	673.75	4.3541	5395	86.42	3.732	184
2482	TOGETHER	一起	32889	980.4	4.5171	5873	94.07	3.7689	132
2483	COLD (OF WEATHER)	涼	1	0.03	0	1	0.02	0	90057
2486	HIDE	藏	3933	117.24	3.5947	2170	34.76	3.3365	791
249	FOG	雾	411	12.25	2.6138	275	4.4	2.4393	4638
2493	BOIL	煮沸	15	0.45	1.1761	12	0.19	1.0792	30008
2494	BAMBOO SHOOT	竹笋	3	0.09	0.4771	2	0.03	0.301	56155
2498	OPIUM	鸦片	71	2.12	1.8513	45	0.72	1.6532	13994
25	DIRT	污垢	25	0.75	1.3979	18	0.29	1.2553	24236
2500	GINGER	姜	313	9.33	2.4955	111	1.78	2.0453	5595
2502	GONG	锣	55	1.64	1.7404	22	0.35	1.3424	16209
2504	DIFFERENT	不同	5087	151.64	3.7065	2808	44.98	3.4484	638
2505	BEDROOM	卧室	1006	29.99	3.0026	715	11.45	2.8543	2409
2506	LOOSE	松	899	26.8	2.9538	623	9.98	2.7945	2603
2508	PANGOLIN	穿山甲	2	0.06	0.301	1	0.02	0	68738
2509	EXCHANGE	交换	971	28.94	2.9872	718	11.5	2.8561	2480
2510	PORCUPINE	豪猪	8	0.24	0.9031	8	0.13	0.9031	38199
2516	WATER BUFFALO	水牛	107	3.19	2.0294	52	0.83	1.716	11023
2517	CROWDED	拥挤	168	5.01	2.2253	144	2.31	2.1584	8351
252	FRIGHTEN	吓唬	348	10.37	2.5416	295	4.73	2.4698	5178
2522	SCREAM (NOISE)	尖叫	973	29	2.9881	645	10.33	2.8096	2473
2524	JOY	喜悦	149	4.44	2.1732	130	2.08	2.1139	9039
2526	POWER	力	2278	67.91	3.3576	1331	21.32	3.1242	1258
2527	ABILITY	才	36716	1094.48	4.5649	6073	97.28	3.7834	120
2530	SMART	聪慧	55	1.64	1.7404	47	0.75	1.6721	16115
2531	BROAD	广	253	7.54	2.4031	208	3.33	2.3181	6463
2534	DEPTH	深度	228	6.8	2.3579	165	2.64	2.2175	6933
2539	PIT (POTHOLE)	坑	344	10.25	2.5366	208	3.33	2.3181	5222
254	STICKING	贴	1086	32.37	3.0358	789	12.64	2.8971	2261
2540	LIME (MATERIAL)	石灰	25	0.75	1.3979	21	0.34	1.3222	24154
2541	MIRACLE	奇迹	1366	40.72	3.1355	820	13.13	2.9138	1902
2544	SHEPHERD	牧童	7	0.21	0.8451	6	0.1	0.7782	40700
2546	BORDER	国境	29	0.86	1.4624	22	0.35	1.3424	22668
2547	CITY	城市	3349	99.83	3.5249	1717	27.5	3.2348	923
2549	VEHICLE	车子	1098	32.73	3.0406	672	10.76	2.8274	2243
255	SERVANT	仆人	408	12.16	2.6107	235	3.76	2.3711	4670
2554	PRINCE (RULER)	王子	1071	31.93	3.0298	356	5.7	2.5514	2289
2555	OIL (FROM PLANTS)	植物油	21	0.63	1.3222	14	0.22	1.1461	26042
2557	PIG FAT	猪油	38	1.13	1.5798	22	0.35	1.3424	19697
2558	BREAK (CLEAVE)	打断	911	27.16	2.9595	750	12.01	2.8751	2567
256	FOOD	食物	2561	76.34	3.4084	1460	23.39	3.1644	1141
2561	HURT (SENSE PAIN)	创伤	451	13.44	2.6542	312	5	2.4942	4342
2564	PIGLET	猪崽	6	0.18	0.7782	5	0.08	0.699	43898
2569	BUTCHER	屠夫	161	4.8	2.2068	99	1.59	1.9956	8580
2570	BEEF	牛肉	538	16.04	2.7308	342	5.48	2.534	3832
2573	FEELING (EMOTION)	情绪	1446	43.1	3.1602	982	15.73	2.9921	1811
2574	BEAN OR PEA	豆	409	12.19	2.6117	228	3.65	2.3579	4660
2576	ALREADY	已经	51772	1543.29	4.7141	6123	98.08	3.787	84
2578	PENCIL	铅笔	244	7.27	2.3874	156	2.5	2.1931	6625
2579	TOOTHBRUSH	牙刷	168	5.01	2.2253	135	2.16	2.1303	8358
258	CALM	冷静	4176	124.48	3.6208	2143	34.33	3.331	750
2580	HELICOPTER	直升机	934	27.84	2.9703	433	6.94	2.6365	2532
2584	BENCH	长凳	52	1.55	1.716	38	0.61	1.5798	16656
2588	GLOBE	地球	2293	68.35	3.3604	961	15.39	2.9827	1254
2589	WREATH	花圈	24	0.72	1.3802	16	0.26	1.2041	24854
2590	HARMONICA	口琴	44	1.31	1.6435	31	0.5	1.4914	18274
2606	COMPASS	罗盘	48	1.43	1.6812	17	0.27	1.2304	17500
2607	TRIPOD	三脚架	24	0.72	1.3802	17	0.27	1.2304	24702
2617	BULB	灯泡	159	4.74	2.2014	118	1.89	2.0719	8668
2618	CAMERA	相机	548	16.34	2.7388	322	5.16	2.5079	3779
2619	CARD	卡	3496	104.21	3.5436	1466	23.48	3.1661	889
262	HE OR SHE OR IT	之	15804	471.11	4.1988	4715	75.52	3.6735	245
2620	CARRIAGE	马车	387	11.54	2.5877	187	3	2.2718	4842
