CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	DUTCH_AROUSAL_MEAN	DUTCH_VALENCE_MEAN	DUTCH_VALENCE_CATEGORY	DUTCH_VALENCE_NEUTRAL	DUTCH_HAPPINESS_MEAN	DUTCH_ANGER_MEAN	DUTCH_FEAR_MEAN	DUTCH_SADNESS_MEAN	DUTCH_DISGUST_MEAN	DUTCH_SURPRISE_MEAN	DUTCH_EMOTION_DOMINANT	LINE_IN_SOURCE
1899	MAD	gek	3.588235294117647	2.4210526315789473	negative	neutral	2	1.7272727272727273	2.5090909090909093	1.6363636363636365	1.4909090909090907	2	Fear	1515
1904	DROWN	verdrinken	4.071428571428571	1.3	negative	valenced	1	1.7	4.04	3.34	2.06	1.52	Fear	4409
1906	SOUR	zuur	2.75	2.4210526315789473	negative	neutral	1.0727272727272728	1.781818181818182	1.7636363636363634	1.6727272727272726	2.7636363636363637	2.1818181818181817	Disgust	1525
1908	ATTENTIVE	aandachtig	3	3.9	positive	valenced	1.8727272727272728	1	1	1	1	1.2727272727272727	Happiness	5181
1917	TIE	vastmaken	3.375	3.1666666666666665	positive	neutral	1	1.6666666666666667	1.7777777777777777	1.1111111111111112	1.2222222222222223	1.1111111111111112	Fear	3765
1920	DREAM (SOMETHING)	dromen	2.25	4.052631578947368	positive	valenced	3.34	1	1.44	1.2	1	2.34	Happiness	312
1921	PLOUGH	ploegen	3.6	3.0526315789473686	positive	neutral	1	1.125	1	1.125	1	1.375	Surprise	5001
1923	ROUGH	ruw	3.2857142857142856	2.25	negative	neutral	1	2	1.6181818181818182	1.9636363636363638	1.5454545454545454	1.1818181818181819	Anger	7444
193	SHALLOW	ondiep	2.5625	3.1052631578947367	positive	neutral	1.375	1	1	1.25	1	1.25	Happiness	4152
1938	FORTRESS	kasteel	3.0625	3.6666666666666665	positive	valenced	1.8888888888888888	1	1.1111111111111112	1.1111111111111112	1	1.4444444444444444	Happiness	671
194	FAMILY	familie	2.5	3.9444444444444446	positive	valenced	3.527272727272727	1.4545454545454546	1	1	1	1	Happiness	375
1942	NEAR	dichtbij	2.4285714285714284	3.3	positive	neutral	2.125	1	1.375	1	1	1.25	Happiness	1680
1943	CROWN (OF HEAD)	kroon	2.8125	3.473684210526316	positive	neutral	2.1818181818181817	1.1818181818181819	1.1818181818181819	1.2727272727272727	1.1818181818181819	1.2727272727272727	Happiness	796
1948	SAW	zagen	3.5714285714285716	2.1052631578947367	negative	neutral	1	1.7272727272727273	1	1.8181818181818181	1.8181818181818181	1	Joint	1519
1954	GENTLE	teder	2.4375	4.2105263157894735	positive	valenced	3.25	1	1	1	1	1.25	Happiness	15663
1959	RAW	rauw	3.0714285714285716	2.3	negative	neutral	1.1	1.1	1.8	1.2	2.8	1.2	Disgust	5726
1962	ROAST (SOMETHING)	braden	3.3125	3.388888888888889	positive	neutral	1.25	1.125	1.125	1.25	1.5	1.25	Disgust	7858
1971	FAN (OBJECT)	ventilator	2.8125	3.1052631578947367	positive	neutral	1.3333333333333333	1	1	1	1	1.2222222222222223	Happiness	7524
1993	SELF	zelf	2.533333333333333	3.1052631578947367	positive	neutral	1.25	1	1.0833333333333333	1	1	1.1666666666666667	Happiness	1074
200	SAME	zelfde	2.823529411764706	3.1578947368421053	positive	neutral	1.6363636363636365	1.1818181818181819	1.0909090909090908	1.1818181818181819	1	1.4545454545454546	Happiness	1221
2000	CLOVE	kruidnagel	2.533333333333333	3.2222222222222223	positive	neutral	1.4285714285714286	1.1428571428571428	1.1428571428571428	1.1666666666666667	1.4285714285714286	1.1428571428571428	Joint	18090
2001	PAINTING	tekenen	2.857142857142857	3.2	positive	neutral	1.9	1	1.1	1	1	1.2	Happiness	118
2005	MASK	masker	2.6875	2.6315789473684212	negative	neutral	1.5454545454545454	1.3272727272727272	1.6727272727272726	1.1818181818181819	1.0909090909090908	1.6727272727272726	Joint	613
2009	DOG	hond	2.9285714285714284	3.7	positive	valenced	2.963636363636364	1.2727272727272727	1.3636363636363635	1.3636363636363635	1.4545454545454546	1.2727272727272727	Happiness	24
203	MARRY	trouwen	3.4375	4.157894736842105	positive	valenced	3.2222222222222223	1	1.2222222222222223	1	1.1111111111111112	1.3333333333333333	Happiness	1792
2030	DRAG	slepen	3.0625	2.5	negative	neutral	1.3333333333333333	1.6666666666666667	1.8888888888888888	1.4444444444444444	1.5555555555555556	1.6666666666666667	Fear	5356
2042	WALNUT	walnoot	2.625	3.1052631578947367	positive	neutral	1.7272727272727273	1.1818181818181819	1.1818181818181819	1.1818181818181819	1.1818181818181819	1.1818181818181819	Happiness	5557
2043	PEACH	perzik	2.411764705882353	3.1052631578947367	positive	neutral	2.0833333333333335	1	1	1	1	1.0833333333333333	Happiness	2821
2058	STOOL	kruk	2.6875	3.0526315789473686	positive	neutral	1.3333333333333333	1	1	1	1	1	Happiness	4690
2070	COMB (VERB)	kammen	2.857142857142857	3	neutral	neutral	1.3	1	1	1	1.1	1	Happiness	485
2077	DILIGENT	ijverig	3.8125	4	positive	valenced	2.56	1	1.08	1	1	1	Happiness	11153
209	RARE	zeldzaam	2.9285714285714284	3.526315789473684	positive	neutral	1.75	1.25	1.75	1.7142857142857142	1.125	2.125	Surprise	5943
2090	MY	mijn	3	3	neutral	neutral	1.5454545454545454	1.5454545454545454	1.6	1.4545454545454546	1.0909090909090908	1	Fear	3874
2099	CHILD	kind	2.642857142857143	4.15	positive	valenced	3.6363636363636362	1.2727272727272727	1.3636363636363635	1.6363636363636365	1.1818181818181819	2	Happiness	93
2108	RAINING OR RAIN	regenen	2.8666666666666667	2.473684210526316	negative	neutral	1.2888888888888888	1.6	1	1.822222222222222	1.3333333333333333	1.1111111111111112	Sadness	347
2112	OLD (AGED)	bejaard	1.75	2.5555555555555554	negative	neutral	1.6222222222222222	1.1777777777777778	1.6222222222222222	1.9333333333333331	1.3111111111111111	1.1111111111111112	Sadness	6258
2113	OLD (USED)	tweedehands	2.5	3.3	positive	neutral	2	1	1	1	1	1.1818181818181819	Happiness	10061
2148	PICK	plukken	3.6470588235294117	3.1578947368421053	positive	neutral	1.8	1.1	1.1	1.2	1.3	1.6	Happiness	2075
2151	COARSE	grof	3.375	1.7777777777777777	negative	neutral	1	2.8181818181818183	1.8181818181818181	2.272727272727273	2	1.2727272727272727	Anger	9611
2157	FINE OR THIN	ijl	2.3125	2.388888888888889	negative	neutral	1.0909090909090908	1.1818181818181819	2.4545454545454546	1.4545454545454546	1.0909090909090908	1.3636363636363635	Fear	18116
216	MOVIE	film	2.5714285714285716	3.75	positive	valenced	3.1818181818181817	1.1818181818181819	1.4545454545454546	1.4545454545454546	1.0909090909090908	2.381818181818182	Happiness	1172
219	TOILET	toilet	2.5625	3.1666666666666665	positive	neutral	1.7111111111111112	1	1	1	2.2666666666666666	1	Disgust	119
220	INTACT	heel	2.7857142857142856	3.35	positive	neutral	2.090909090909091	1	1	1	1	1.1818181818181819	Happiness	1104
2204	LEDGE	richel	2.823529411764706	3	neutral	neutral	1	1	1.8	1	1.25	1.225	Fear	15831
221	FIRE	vuur	3.7058823529411766	2.789473684210526	negative	neutral	2.0444444444444443	1.3333333333333333	2.6888888888888887	1.1111111111111112	1	1.4444444444444444	Fear	338
2235	CLEAN (SOMETHING)	lappen	3.1875	2.4210526315789473	negative	neutral	1.1428571428571428	1.4285714285714286	1	1	1.2857142857142858	1	Anger	10740
2246	BELL	bel	3.4375	3.0555555555555554	positive	neutral	1.4545454545454546	1.2727272727272727	1.3636363636363635	1.2727272727272727	1.1818181818181819	2.4181818181818184	Surprise	547
2253	DRIP (EMIT LIQUID)	druppelen	2.642857142857143	2.8421052631578947	negative	neutral	1.2	1.2	1.2	1.7	1.5	1.2	Sadness	3533
227	FISH	vis	2.4375	3.3333333333333335	positive	neutral	1.3	1	1	1.1	1	1.2	Happiness	192
2277	WHOLE	gans	2.7857142857142856	3.2	positive	neutral	1.125	1	1.675	1	1	1.325	Fear	946
228	CARVE	uitsnijden	3.5	2.9	negative	neutral	1.4545454545454546	1.4545454545454546	1.6363636363636365	1.1818181818181819	1.8909090909090909	1.2727272727272727	Disgust	4872
230	SWEEP	vegen	3.1875	2.8947368421052633	negative	neutral	1.0909090909090908	1	1.0909090909090908	1.0909090909090908	1.1818181818181819	1	Disgust	1444
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	cirkelvormig	2.875	3.111111111111111	positive	neutral	1.7777777777777777	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.1111111111111112	1.1111111111111112	Happiness	5327
2303	SPHERICAL (ROUND IN THREE DIMENSIONS)	bol	2.7058823529411766	3.1052631578947367	positive	neutral	1.4	1.1	1.1	1.1	1.1	1.1	Happiness	814
2308	THIN	dun	2.7058823529411766	2.9473684210526314	negative	neutral	1.5818181818181818	1	1	1.0909090909090908	1.0909090909090908	1.0909090909090908	Happiness	1265
231	SHAVE	scheren	3.3333333333333335	3	neutral	neutral	1.3636363636363635	1.0909090909090908	1.1818181818181819	1	1.4545454545454546	1	Disgust	5521
2316	FREE	vrij	2.357142857142857	4.25	positive	valenced	3.9	1.2	1.4	1.2	1.2	1.5	Happiness	760
2318	CHESTNUT	kastanje	2.5	3.3	positive	neutral	1.4	1	1	1	1	1	Happiness	874
2329	LACK (NOT HAVE)	barsten	3.7333333333333334	2.1052631578947367	negative	neutral	1.0727272727272728	2.381818181818182	2.1999999999999997	2.090909090909091	1.3454545454545455	1.981818181818182	Anger	7228
2334	MELT	smelten	2.8	2.789473684210526	negative	neutral	1.4545454545454546	1	1.1818181818181819	1.0909090909090908	1.3636363636363635	1.3636363636363635	Happiness	2281
2340	SUNNY	zonnig	2.588235294117647	4.526315789473684	positive	valenced	4.636363636363637	1	1	1	1	1.5272727272727273	Happiness	2210
2344	PETROL	benzine	2.9375	2.789473684210526	negative	neutral	1.2857142857142858	1	1.2857142857142858	1	1.4285714285714286	1	Disgust	3625
2349	SHRIMP	garnaal	2.5625	2.9473684210526314	negative	neutral	1.1818181818181819	1	1.0909090909090908	1.0909090909090908	1.2727272727272727	1	Disgust	3850
2366	ONION	ui	2.7142857142857144	3.0952380952380953	positive	neutral	1.1818181818181819	1.0909090909090908	1	1.2545454545454546	1.5272727272727273	1	Disgust	1532
2368	GARLIC	knoflook	2.6	2.9473684210526314	negative	neutral	1.3	1	1	1	1.4	1	Disgust	8971
239	FLOWER	bloem	1.8235294117647058	3.6842105263157894	positive	valenced	3.4	1	1	1.1	1	1.8	Happiness	113
2396	KNOCK	kloppen	3.7857142857142856	2.75	negative	neutral	1.4545454545454546	1.5454545454545454	1.6363636363636365	1.2727272727272727	1.3636363636363635	1.4363636363636365	Fear	1433
2398	MANGO	mango	2.533333333333333	3.263157894736842	positive	neutral	1.7	1.2	1.1	1.2	1.2	1.2	Happiness	17166
2409	BROWN	bruin	2.8	2.9473684210526314	negative	neutral	1.1818181818181819	1	1.1818181818181819	1.2727272727272727	1.3636363636363635	1	Disgust	140
2410	GOOD-LOOKING	fraai	2.7058823529411766	4.052631578947368	positive	valenced	3.0999999999999996	1	1.1	1	1	1.1	Happiness	13300
2427	FUTURE	toekomst	3.3125	3.6842105263157894	positive	valenced	2	1	1.4545454545454546	1.0909090909090908	1	1.9090909090909092	Happiness	6585
243	FRESH	vers	2.8125	3.789473684210526	positive	valenced	2.375	1	1	1	1	1.625	Happiness	1259
244	LEFT	links	2.7333333333333334	3.0526315789473686	positive	neutral	1.7777777777777777	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.3333333333333333	Happiness	811
2440	PINEAPPLE	ananas	2.8666666666666667	3.3684210526315788	positive	neutral	2.25	1	1	1	1	1.0833333333333333	Happiness	1815
2449	FAT (OF MEAT AND FOOD)	vettig	2.875	1.8888888888888888	negative	neutral	1.4444444444444444	1.2222222222222223	1.2222222222222223	1.2222222222222223	2.888888888888889	1.3333333333333333	Disgust	4794
245	BROOM	bezem	2.857142857142857	3	neutral	neutral	1.125	1.125	1.125	1.1428571428571428	1.25	1.125	Disgust	1675
2451	FOURTEEN	veertien	2.9411764705882355	3.0526315789473686	positive	neutral	1.6666666666666667	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.2222222222222223	1.5555555555555556	Happiness	740
2452	PURPLE	paars	2.642857142857143	2.9	negative	neutral	1.7272727272727273	1	1	1.0909090909090908	1	1	Happiness	464
2453	SEVENTEEN	zeventien	3	3.0526315789473686	positive	neutral	1.75	1.125	1.125	1.1428571428571428	1.125	1.125	Happiness	1092
2454	SIXTEEN	zestien	2.9375	3.2222222222222223	positive	neutral	1.3333333333333333	1.1666666666666667	1.0833333333333333	1.1666666666666667	1.0833333333333333	1.1666666666666667	Happiness	1025
2458	PERSPIRE OR SWEAT	zweten	3.5625	2.473684210526316	negative	neutral	1	1.2727272727272727	2.090909090909091	1.2727272727272727	2.4545454545454546	1.0909090909090908	Disgust	2078
2470	DEAR	lief	2.5625	4.578947368421052	positive	valenced	4.545454545454546	1	1.0909090909090908	1	1	1.2545454545454546	Happiness	444
2483	COLD (OF WEATHER)	koel	2.3529411764705883	2.473684210526316	negative	neutral	1	1.2727272727272727	1.1818181818181819	1.1818181818181819	1.4545454545454546	1.0909090909090908	Disgust	2950
249	FOG	mist	2.2941176470588234	2.4210526315789473	negative	neutral	1.0909090909090908	1	1.7272727272727273	1.2727272727272727	1.1818181818181819	1.1818181818181819	Fear	2553
2500	GINGER	gember	2.625	3.2777777777777777	positive	neutral	1.4545454545454546	1.0909090909090908	1	1	1.7272727272727273	1.4545454545454546	Disgust	21844
2504	DIFFERENT	verschillend	2.875	2.9444444444444446	negative	neutral	1.875	1.75	1.75	1.5714285714285714	1.125	1.75	Happiness	2767
2506	LOOSE	los	2.625	3	neutral	neutral	1.7333333333333334	1.1111111111111112	1.2222222222222223	1.1111111111111112	1	1.3333333333333333	Happiness	443
2507	DISGUSTING	walgelijk	3.5	1.25	negative	valenced	1	2.111111111111111	2.3333333333333335	1.5555555555555556	4.888888888888889	1.6666666666666667	Disgust	7309
251	SHARPEN (SOMETHING)	slijpen	3.8125	2.888888888888889	negative	neutral	1.2	1.3	1.1	1.1	1.2	1	Anger	4412
2530	SMART	intelligent	2.857142857142857	4.5	positive	valenced	2.5555555555555554	1	1	1	1	1.1111111111111112	Happiness	7835
2531	BROAD	breed	2.75	3.111111111111111	positive	neutral	1.5454545454545454	1.1818181818181819	1.4545454545454546	1.2727272727272727	1.3636363636363635	1.2727272727272727	Happiness	1907
2540	LIME (MATERIAL)	kalk	2.6875	2.789473684210526	negative	neutral	1.1818181818181819	1.3636363636363635	1	1.1818181818181819	1.4545454545454546	1.1818181818181819	Disgust	9963
2548	BARREL	ton	2.7333333333333334	2.8947368421052633	negative	neutral	1.2	1.125	1.125	1	1	1.125	Happiness	5350
2578	PENCIL	potlood	2.642857142857143	3.25	positive	neutral	1.5555555555555556	1	1	1	1	1	Happiness	277
2579	TOOTHBRUSH	tandenborstel	2.6666666666666665	3.0526315789473686	positive	neutral	1.6	1.2	1.2	1.2	1.4	1.2	Happiness	304
258	CALM	kalm	1.5333333333333334	3.6842105263157894	positive	valenced	2.111111111111111	1.1111111111111112	1.2222222222222223	1.2222222222222223	1	1.4444444444444444	Happiness	1043
2580	HELICOPTER	helikopter	3.5625	3.2222222222222223	positive	neutral	2.3333333333333335	1.1111111111111112	2.111111111111111	1.1111111111111112	1.1111111111111112	1.5555555555555556	Happiness	2457
2590	HARMONICA	harmonica	2.375	3.4444444444444446	positive	neutral	2.5	1	1	1	1	1.2	Happiness	5503
2595	CACTUS	cactus	2.3529411764705883	2.789473684210526	negative	neutral	1.8	1	1.2	1.1	1.1	1.2	Happiness	4934
2597	HARP	harp	2.2142857142857144	3.3684210526315788	positive	neutral	1.8181818181818181	1	1	1.1818181818181819	1	1	Happiness	8456
26	UNPLEASANT	onaangenaam	2.9375	2	negative	neutral	1	2.2	2.3	2.2	2.1	1	Fear	8173
2606	COMPASS	kompas	2.5	3.1	positive	neutral	1.1	1	1	1	1	1	Happiness	8050
2607	TRIPOD	statief	2.625	3.1052631578947367	positive	neutral	1	1	1.0909090909090908	1.0909090909090908	1	1	Joint	16203
2618	CAMERA	camera	3.1176470588235294	3.263157894736842	positive	neutral	1.4545454545454546	1.0909090909090908	1.1818181818181819	1	1.0909090909090908	1.0909090909090908	Happiness	2863
2623	FLAG	vlag	2.625	3.111111111111111	positive	neutral	1.125	1.125	1	1	1	1	Joint	2151
2625	MAP	kaart	2.588235294117647	3.1052631578947367	positive	neutral	1.3	1	1	1	1	1.1	Happiness	1824
2627	ORANGE (FRUIT)	sinaasappel	2.6470588235294117	3.210526315789474	positive	neutral	2.5799999999999996	1	1	1	1	1	Happiness	571
2630	WHIP	zweep	3.7857142857142856	2	negative	neutral	1	2.125	3.075	1.375	1.875	1.5	Fear	5191
2638	FISHING	vissen	2.642857142857143	3.1	positive	neutral	1.4545454545454546	1	1	1	1.1818181818181819	1	Happiness	748
2643	INK	inkt	2.7333333333333334	3.0526315789473686	positive	neutral	1.4545454545454546	1	1	1	1	1	Happiness	2526
2668	SKELETON	skelet	2.625	2.4210526315789473	negative	neutral	1	1	2	1.25	2.45	1.5	Disgust	4846
2717	STEEP	steil	3.0625	2.6315789473684212	negative	neutral	1.5555555555555556	1.2222222222222223	2.6666666666666665	1.2222222222222223	1.3333333333333333	1.7777777777777777	Fear	5533
275	PEEL	schillen	3.2941176470588234	3	neutral	neutral	1.5454545454545454	1.2545454545454546	1.1818181818181819	1.1818181818181819	1.1818181818181819	1.1818181818181819	Happiness	2954
2755	BUSY	bezig	3.625	3.0555555555555554	positive	neutral	1.625	1.125	1.25	1.375	1	1.125	Happiness	1610
2758	CAREFUL	voorzichtig	2.0588235294117645	3.473684210526316	positive	neutral	1.4444444444444444	1.1111111111111112	2.4444444444444446	1.1111111111111112	1.1111111111111112	1.4444444444444444	Fear	2942
2765	CHERRY	kers	2.5625	3.6666666666666665	positive	valenced	2.1818181818181817	1.0909090909090908	1.0909090909090908	1.0909090909090908	1.0909090909090908	1.3636363636363635	Happiness	951
2766	WATERMELON	watermeloen	2.533333333333333	3.526315789473684	positive	neutral	1.625	1.125	1.125	1.1428571428571428	1.375	1.25	Happiness	2884
2768	LITCHI	lychee	2.6875	3.2222222222222223	positive	neutral	2.1666666666666665	1	1	1	1	1.25	Happiness	17872
2769	PORK	varkensvlees	2.7142857142857144	3.15	positive	neutral	1.4363636363636365	1	1.0909090909090908	1	1.2727272727272727	1	Happiness	4340
2783	SCALES (MEASURE INSTRUMENT)	weegschaal	2.75	2.736842105263158	negative	neutral	1.3636363636363635	1.5454545454545454	1.8181818181818181	1.9090909090909092	1.7272727272727273	2	Surprise	3058
2805	BIRTH (ACCOUCHEMENT)	geboren	3	3.789473684210526	positive	valenced	4.090909090909091	1	1	1	1	2.090909090909091	Happiness	1217
2821	JEALOUS	jaloers	3.5294117647058822	1.6842105263157894	negative	neutral	1	3	2.5833333333333335	3.1666666666666665	2.3333333333333335	1.25	Sadness	5705
2831	PENGUIN	pinguïn	3.0588235294117645	3.4210526315789473	positive	neutral	2.177777777777778	1	1.2888888888888888	1	1	1	Happiness	1422
2833	RUM	rum	3.2857142857142856	3.3	positive	neutral	1.0909090909090908	1	1	1	1.4181818181818182	1	Disgust	19229
2843	CAULIFLOWER	bloemkool	2.625	2.9444444444444446	negative	neutral	1.7272727272727273	1.1818181818181819	1.1818181818181819	1.1818181818181819	1.2727272727272727	1.3636363636363635	Happiness	2338
2871	SWING (MOVEMENT)	schommelen	3.1875	3.0526315789473686	positive	neutral	2.9	1.3	1.3	1.4	1.2	1.4	Happiness	666
2875	RING (MAKE SOUND)	aanbellen	3.4705882352941178	3.1052631578947367	positive	neutral	1.9090909090909092	1.0909090909090908	1.5454545454545454	1.0909090909090908	1	1.8181818181818181	Happiness	3646
2902	BRAWL (FIGHT)	vechten	4	1.631578947368421	negative	neutral	1	3.4	2.4	2.15	1.75	1.65	Anger	801
2905	KNIT	breien	2.142857142857143	3.15	positive	neutral	1.7	1.1	1	1.2	1.2	1.2	Happiness	2283
292	RUG	tapijt	2.7058823529411766	3	neutral	neutral	1.2727272727272727	1	1	1	1	1	Happiness	1264
2924	A LITTLE	gering	2.5625	2.2777777777777777	negative	neutral	1.2	1.125	1.25	1.75	1	1.325	Sadness	16154
2940	GATE	hek	2.875	2.8947368421052633	negative	neutral	1.1818181818181819	1	1.1818181818181819	1	1	1	Joint	1434
2949	LAIR	den	2.375	3.111111111111111	positive	neutral	2.272727272727273	1.0909090909090908	1	1	1	1	Happiness	1969
2958	LAUGHTER	gelach	3.4705882352941178	4.421052631578948	positive	valenced	4.654545454545455	1.1818181818181819	1.2545454545454546	1.1818181818181819	1.1818181818181819	1.6363636363636365	Happiness	1850
2969	RIBBON	lint	2.588235294117647	3.0526315789473686	positive	neutral	1.28	1	1	1	1	1.3199999999999998	Surprise	2555
297	CROOKED	krom	2.9375	2.473684210526316	negative	neutral	1.25	1.375	1.5	1.375	1.125	1.25	Fear	2375
2991	SKI	skiën	3.7142857142857144	3.55	positive	neutral	2.375	1.125	1.875	1.2857142857142858	1.125	1.25	Happiness	3490
2997	COLORFUL	kleurrijk	3.466666666666667	3.9473684210526314	positive	valenced	3.5818181818181816	1.0909090909090908	1.1818181818181819	1	1	1.5272727272727273	Happiness	4601
2998	DAMP	vochtig	3.066666666666667	2.8947368421052633	negative	neutral	1	1	1	1.2	1.6	1.1	Disgust	5909
3	BRAVE	dapper	3.6666666666666665	4.315789473684211	positive	valenced	2.3636363636363638	1	1.5454545454545454	1	1	1.4545454545454546	Happiness	3836
3002	PRECIOUS	kostelijk	3.2666666666666666	2.5555555555555554	negative	neutral	1.7272727272727273	1.2727272727272727	1.3636363636363635	2.127272727272727	1.0909090909090908	1.4545454545454546	Sadness	12913
3004	FORMER	voormalig	3.0588235294117645	2.6842105263157894	negative	neutral	1.1636363636363638	1.2545454545454546	1.0727272727272728	1.4363636363636365	1.0727272727272728	1.0727272727272728	Sadness	14308
3005	FAMILIAR	vertrouwd	1.9411764705882353	4.157894736842105	positive	valenced	3.3636363636363638	1.0909090909090908	1.1818181818181819	1	1	1.2727272727272727	Happiness	13730
3028	GRAVEL	grind	2.5625	2.9444444444444446	negative	neutral	1.1111111111111112	1.1111111111111112	1	1	1.1111111111111112	1	Joint	15125
3032	STARFISH	zeester	2.5	3.0526315789473686	positive	neutral	2.4	1.2	1.2	1.2	1.2	1.8	Happiness	3416
3053	TIGHT	strak	3.3125	3.3333333333333335	positive	neutral	1.7272727272727273	1.1818181818181819	1.3636363636363635	1.3636363636363635	1.1818181818181819	1.1818181818181819	Happiness	4585
3075	SLANTED	schuin	2.625	2.736842105263158	negative	neutral	1	1	1.2222222222222223	1	1.1111111111111112	1.3333333333333333	Surprise	2632
3083	BALLOON	ballon	2.1875	3.388888888888889	positive	neutral	1.7	1	1	1	1	1.4	Happiness	178
3084	BLACKBOARD	schoolbord	2.8125	3.111111111111111	positive	neutral	1.7	1.1	1.1	1.1	1.3	1.1	Happiness	1778
3085	CARROT	wortel	2.4375	3.1052631578947367	positive	neutral	1.9636363636363638	1	1	1	1.0909090909090908	1.0909090909090908	Happiness	391
3086	COMPUTER	computer	2.7857142857142856	3.55	positive	neutral	1.8181818181818181	1	1	1	1	1.0909090909090908	Happiness	6996
3087	PACIFIER	speen	2.6	2.6842105263157894	negative	neutral	1.3	1	1.2	1.2	1.6	1	Disgust	12606
3088	ENVELOPE	envelop	2.625	3.2222222222222223	positive	neutral	1.7090909090909092	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.1636363636363638	Happiness	2340
3089	GIRAFFE	giraf	2.5625	3.4444444444444446	positive	neutral	2.6	1	1.1	1	1.1	1.2	Happiness	1130
3090	GUITAR	gitaar	2.9411764705882355	3.4210526315789473	positive	neutral	2.1	1.4	1.2	1.3	1.3	1.2	Happiness	1604
3091	LEMON	citroen	3.357142857142857	3.15	positive	neutral	1.8888888888888888	1	1	1	1.2222222222222223	1.1111111111111112	Happiness	629
3092	LIGHTER	aansteker	3.1875	2.8421052631578947	negative	neutral	1.2	1.1	1.2	1.2	1.1	1	Joint	5231
3093	LIPSTICK	lippenstift	3.142857142857143	3.4210526315789473	positive	neutral	1.7111111111111112	1	1	1	1.5333333333333334	1.1111111111111112	Happiness	1810
3094	PAINTBRUSH	kwast	2.9285714285714284	2.8	negative	neutral	2.4444444444444446	1.2222222222222223	1.3333333333333333	1.2222222222222223	1.2222222222222223	1.4444444444444444	Happiness	5334
3095	POSTMAN	postbode	2.9375	3.2222222222222223	positive	neutral	1.6727272727272726	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.5636363636363635	Happiness	1490
3096	RACKET	tennisracket	3.0625	3.210526315789474	positive	neutral	1.32	1.1	1	1	1	1	Happiness	3541
3097	SEWING MACHINE	naaimachine	3.066666666666667	3.1052631578947367	positive	neutral	1.0909090909090908	1	1	1	1	1	Happiness	2850
3098	SNOWMAN	sneeuwpop	2.5714285714285716	3.8	positive	valenced	2.6666666666666665	1	1	1	1	1.1666666666666667	Happiness	1236
3099	SOFA	bank	2.6	2.9473684210526314	negative	neutral	2	1.375	1.125	1.1428571428571428	1.375	1.125	Happiness	1041
31	PAN	koekenpan	2.6666666666666665	3.1052631578947367	positive	neutral	1.4181818181818182	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	1.0727272727272728	Happiness	3654
3100	SUNGLASSES	zonnebril	2.6	3.526315789473684	positive	neutral	2.5	1.3	1.3	1.2	1.2	1.4	Happiness	1550
3101	SWING	schommel	2.642857142857143	3.25	positive	neutral	3.577777777777778	1	1.2222222222222223	1	1	1.3333333333333333	Happiness	218
3102	TANK	tank	2.875	2.263157894736842	negative	neutral	1	1.125	2.175	1	1	1.125	Fear	3860
3103	TENNIS BALL	tennisbal	3.1333333333333333	3.0526315789473686	positive	neutral	2.3636363636363638	1.0909090909090908	1.0909090909090908	1.0909090909090908	1.1818181818181819	1.1818181818181819	Happiness	1595
3104	THERMOMETER	thermometer	2.8823529411764706	3.0526315789473686	positive	neutral	1.3333333333333333	1.3333333333333333	1.5555555555555556	1.5555555555555556	1.5555555555555556	1.7777777777777777	Surprise	2214
3105	UMBRELLA	paraplu	2.5714285714285716	3.1	positive	neutral	1.3454545454545455	1	1.0909090909090908	1.0727272727272728	1	1.4545454545454546	Surprise	839
3106	WARDROBE	kast	2.5	2.95	negative	neutral	1.125	1.2	1	1	1	1.125	Anger	278
3107	WHISTLE (INSTRUMENT)	fluitje	3.357142857142857	3.45	positive	neutral	1.9090909090909092	1.5454545454545454	1.1818181818181819	1.1818181818181819	1.1818181818181819	1.4545454545454546	Happiness	2121
3108	BOX (SOMEBODY OR SOMETHING)	boksen	4	2.5	negative	neutral	1.3333333333333333	3.3333333333333335	2.111111111111111	1.4444444444444444	1.6666666666666667	1.5555555555555556	Anger	3719
3110	CLAP	klappen	3.4375	3.1052631578947367	positive	neutral	1.4	1.4	1.4	1.6	1.2	1.5	Sadness	1050
3111	CONDUCT	dirigeren	3.6470588235294117	3.0526315789473686	positive	neutral	1.0909090909090908	1.1818181818181819	1.2727272727272727	1.1818181818181819	1.0909090909090908	1.0909090909090908	Fear	14834
3112	ERUPT	uitbarsten	4.470588235294118	2.1052631578947367	negative	neutral	1.2181818181818183	3.6363636363636362	2.618181818181818	2.4545454545454546	1.5090909090909093	2.0545454545454547	Anger	7722
3113	FILE (SOMETHING)	vijlen	3.066666666666667	2.8421052631578947	negative	neutral	1.25	1	1	1	1.1666666666666667	1	Happiness	12561
3114	GRATE (SOMETHING)	raspen	3.5625	3	neutral	neutral	1.0909090909090908	1.0909090909090908	1.0909090909090908	1	1.1818181818181819	1	Disgust	5970
