CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_OMEGAWIKI_NRCVAD	AROUSAL_LANGUAGE_OMEGAWIKI_NRCVAD	DOMINANCE_LANGUAGE_OMEGAWIKI_NRCVAD	VALENCE_LANGUAGE_FAMILY_OMEGAWIKI_NRCVAD	AROUSAL_LANGUAGE_FAMILY_OMEGAWIKI_NRCVAD	DOMINANCE_LANGUAGE_FAMILY_OMEGAWIKI_NRCVAD	VALENCE_MEAN_OMEGAWIKI_NRCVAD	AROUSAL_MEAN_OMEGAWIKI_NRCVAD	DOMINANCE_MEAN_OMEGAWIKI_NRCVAD	LINE_IN_SOURCE
1614	SUMMIT	summit	0.588453333333333	0.471226666666667	0.549126666666667	0.560785714285714	0.465660714285714	0.514339285714286	0.560785714285714	0.465660714285714	0.514339285714286	4031
1615	ESCAPE	escape	0.308615384615385	0.726205128205128	0.383076923076923	0.298555555555556	0.735844444444445	0.3916	0.305833333333333	0.722111111111111	0.383666666666667	338
1616	CLOTH	cloth	0.635	0.19	0.345	0.635	0.19	0.345	0.635	0.19	0.345	191
1617	GRANDCHILD	grandchild	0.778	0.333	0.5	0.778	0.333	0.5	0.778	0.333	0.5	1287
1618	GRANDSON	grandson	0.781	0.433	0.465	0.781	0.433	0.465	0.781	0.433	0.465	5276
1620	SON	son	0.646	0.392	0.445	0.646	0.392	0.445	0.646	0.392	0.445	6366
1623	SPEAK	speak	0.651666666666667	0.335333333333333	0.511	0.599857142857143	0.332285714285714	0.487285714285714	0.651666666666667	0.335333333333333	0.511	500
1624	EMPTY	empty	0.223	0.182428571428571	0.140285714285714	0.230666666666667	0.184	0.133	0.230666666666667	0.184	0.133	1293
1625	DEAD	dead	0.114244444444444	0.553866666666667	0.286711111111111	0.113714285714286	0.551785714285714	0.294642857142857	0.120777777777778	0.550333333333333	0.313444444444444	964
1626	EXPLAIN	explain	0.611268918918919	0.501936486486486	0.615373648648649	0.59184962406015	0.499714285714286	0.602548872180451	0.617757575757576	0.495628787878788	0.60275	1300
1627	CHAIN	chain	0.462888888888889	0.454222222222222	0.508333333333333	0.569	0.397	0.46	0.569	0.397	0.46	1302
1628	SQUIRREL	squirrel	0.585666666666667	0.426	0.358333333333333	0.585666666666667	0.426	0.358333333333333	0.585666666666667	0.426	0.358333333333333	3023
1629	EVENING	evening	0.587588235294118	0.315647058823529	0.475941176470588	0.590846153846154	0.317846153846154	0.445153846153846	0.589	0.3166	0.4626	1930
163	BLACK	black	0.404724406889828	0.354947676308092	0.426355541111472	0.392636363636364	0.358272727272727	0.422030303030303	0.392636363636364	0.358272727272727	0.422030303030303	3628
1631	FAST	fast	0.491285714285714	0.607285714285714	0.518714285714286	0.4062	0.5482	0.4262	0.4062	0.5482	0.4262	758
1632	FLOOR	floor	0.440666666666667	0.212333333333333	0.401	0.486	0.2285	0.4235	0.486	0.2285	0.4235	486
1633	FLAT	flat	0.517333333333333	0.196333333333333	0.295333333333333	0.526	0.211	0.2875	0.526	0.211	0.2875	3815
1640	SIBLING	sibling	0.823	0.361	0.546	0.823	0.361	0.546	0.823	0.361	0.546	6612
1641	SILK	silk	0.760857142857143	0.321571428571429	0.341285714285714	0.754	0.309	0.353	0.766	0.331	0.3325	3366
1644	RELATIVES	relative	0.618	0.4275	0.44875	0.618	0.4275	0.44875	0.618	0.4275	0.44875	3290
1645	SHORT	short	0.394615384615385	0.393846153846154	0.320230769230769	0.412166666666667	0.404666666666667	0.327166666666667	0.412166666666667	0.404666666666667	0.327166666666667	358
1649	SIT DOWN	sit down	0.561	0.23	0.368	0.561	0.23	0.368	0.561	0.23	0.368	5122
1650	WATCH	watch	0.672782608695652	0.264130434782609	0.48204347826087	0.660727272727273	0.255363636363636	0.465	0.657428571428571	0.288714285714286	0.511714285714286	5056
1653	BLIND	blind	0.1655	0.3	0.18425	0.175	0.24	0.1845	0.168666666666667	0.28	0.184333333333333	2447
1654	LIGHTNING	lightning	0.571	0.59	0.657	0.571	0.59	0.657	0.571	0.59	0.657	5296
1655	BLINK	blink	0.688	0.557	0.304	0.688	0.557	0.304	0.688	0.557	0.304	4473
1657	TRUE	true	0.732176470588235	0.429529411764706	0.673705882352941	0.7536	0.4326	0.6754	0.72325	0.42825	0.673	4916
166	MAINLAND	mainland	0.551	0.373	0.833	0.551	0.373	0.833	0.551	0.373	0.833	6578
1662	CAPE	cape	0.574	0.551	0.43	0.574	0.551	0.43	0.574	0.551	0.43	617
1664	RAFT	raft	0.579714285714286	0.405142857142857	0.467714285714286	0.579333333333333	0.387666666666667	0.466666666666667	0.579333333333333	0.387666666666667	0.466666666666667	6723
1665	BEAT	beat	0.459271192528736	0.612198994252874	0.569385596264368	0.456769871794872	0.597060256410256	0.564775	0.469992673992674	0.573587912087912	0.554406593406593	581
1667	HOLE	hole	0.667	0.51	0.62	0.667	0.51	0.62	0.667	0.51	0.62	3872
1668	GRIEF	grief	0.052	0.235	0.164	0.052	0.235	0.164	0.052	0.235	0.164	3832
1671	TOWER	tower	0.53	0.398	0.614	0.53	0.398	0.614	0.53	0.398	0.614	5306
1672	WRITE	write	0.693333333333333	0.352	0.557333333333333	0.693333333333333	0.352	0.557333333333333	0.693333333333333	0.352	0.557333333333333	6730
1673	ARM	arm	0.413	0.269833333333333	0.232166666666667	0.413	0.269833333333333	0.232166666666667	0.413	0.269833333333333	0.232166666666667	1199
1674	POOR	poor	0.31463133640553	0.442308755760369	0.272239631336406	0.276371428571429	0.437085714285714	0.249942857142857	0.280433333333333	0.439933333333333	0.247766666666667	1369
1676	ALWAYS	always	0.623964638585543	0.47410608424337	0.618388195527821	0.626411543287326	0.469489962358845	0.61918757841907	0.638546268656701	0.467038805970138	0.658029850746252	1353
1678	HUT	hut	0.396	0.425	0.339	0.396	0.425	0.339	0.396	0.425	0.339	4479
1679	LOAD	load	0.574	0.658	0.7405	0.574	0.658	0.7405	0.574	0.658	0.7405	4250
168	REST	rest	0.7288	0.268	0.4488	0.7288	0.268	0.4488	0.7288	0.268	0.4488	1600
1681	WAIST	waist	0.42	0.298	0.379	0.42	0.298	0.379	0.42	0.298	0.379	5520
1682	GUILTY	guilty	0.138	0.698	0.275	0.138	0.698	0.275	0.138	0.698	0.275	2965
1683	BUSH	bush	0.463826086956522	0.247652173913044	0.316	0.466625	0.2515	0.317	0.466625	0.2515	0.317	1200
1684	BUD	bud	0.5748	0.2044	0.3698	0.555333333333333	0.231333333333333	0.394333333333333	0.5675	0.2145	0.379	281
1685	AFTER	after	0.453384434315871	0.471807445500614	0.381615745599568	0.457000471428541	0.470146147663619	0.37800575934777	0.454135607028754	0.472531405750799	0.382857396166134	1591
1686	BEHIND	behind	0.457931067668466	0.47564050504371	0.388342107993027	0.463801726038481	0.471684011241511	0.380337091205637	0.457986277955272	0.475745591054313	0.388507939297125	2150
1688	FATE	fate	0.81241958041958	0.536104895104895	0.720923076923077	0.813707692307692	0.533476923076923	0.717876923076923	0.813707692307692	0.533476923076923	0.717876923076923	1891
1689	SMOKE (INHALE)	smoking	0.327	0.627	0.604	0.327	0.627	0.604	0.327	0.627	0.604	4902
1690	FENCE	fence	0.417	0.375	0.49	0.417	0.375	0.49	0.417	0.375	0.49	6195
1691	FLEXIBLE	flexible	0.873333333333333	0.538	0.584666666666667	0.873333333333333	0.538	0.584666666666667	0.873333333333333	0.538	0.584666666666667	1462
1696	SURRENDER	surrender	0.317888888888889	0.553466666666667	0.389777777777778	0.330566666666667	0.5623	0.4033	0.330566666666667	0.5623	0.4033	2703
1711	TELL	tell	0.676596756756757	0.402059459459459	0.540305945945946	0.694887619047619	0.428337142857143	0.561262857142857	0.654727272727273	0.417474747474747	0.540222222222222	4897
1720	SIGN	sign	0.565529272751189	0.471557245750657	0.421983146946924	0.570104485294499	0.472008666715246	0.433089028631868	0.569521513633243	0.472598198628044	0.422574437470319	736
1723	RESULT IN	turn out	0.75425	0.42375	0.6585	0.75425	0.42375	0.6585	0.75425	0.42375	0.6585	5511
1725	CORRECT (RIGHT)	correct	0.73870114879728	0.378852253923845	0.689811420293209	0.745184655880308	0.384651167092503	0.689595142344254	0.722336324416345	0.388885336666909	0.668317787439253	3735
1726	WET	wet	0.390177777777778	0.400455555555556	0.315033333333333	0.3897	0.40155	0.31525	0.3897	0.40155	0.31525	1375
1728	ROTTEN	rotten	0.125	0.625	0.373	0.125	0.625	0.373	0.125	0.625	0.373	6684
1730	CHEEK	cheek	0.571	0.173	0.453	0.571	0.173	0.453	0.571	0.173	0.453	1825
1732	SKY	sky	0.766814814814815	0.270925925925926	0.506851851851852	0.754444444444444	0.275555555555556	0.508333333333333	0.722	0.352666666666667	0.555666666666667	5952
1735	TEAR (SHRED)	tear	0.478999999987606	0.320999999991694	0.29099999999247	0.478999999999999	0.320999999999999	0.290999999999999	0.478999999999999	0.320999999999999	0.290999999999999	3824
174	PROUD	proud	0.222827549386012	0.690856914041644	0.546001067805659	0.21068085106383	0.690276595744681	0.536936170212766	0.21068085106383	0.690276595744681	0.536936170212766	5717
1740	PINE	pine	0.535666666666667	0.273333333333333	0.333	0.512	0.2975	0.3435	0.512	0.2975	0.3435	1370
1741	ABOVE	above	0.60583828984647	0.416194031898701	0.497187566406135	0.596484264954978	0.412388101393717	0.486624944281001	0.594808549236036	0.417455788917846	0.48155885158499	3851
1742	TRAVERSE	go through	0.64522989664754	0.49986409873872	0.63433481764918	0.643697642315064	0.499351139794349	0.634377446401867	0.643682508601412	0.499351186772226	0.634345565853194	2582
1743	JOIN	join	0.740510003229498	0.439621419576992	0.589655162381443	0.740566152364975	0.439537089223217	0.589650357628372	0.740566152364975	0.439537089223217	0.589650357628372	3817
1745	HIP	hip	0.469	0.433	0.588	0.469	0.433	0.588	0.469	0.433	0.588	1603
1746	BLADDER	bladder	0.407	0.538	0.402	0.407	0.538	0.402	0.407	0.538	0.402	2391
1748	RIDGE	ridge	0.474	0.228	0.3005	0.474	0.228	0.3005	0.474	0.228	0.3005	5705
1749	TAKE	take	0.6310767121679	0.491269630357705	0.614327874989201	0.623296266642132	0.487353609349623	0.595062276570642	0.640685556838147	0.485858128123702	0.58486042530902	1360
175	BLOW (OF WIND)	blow	0.32544	0.759451428571429	0.642405714285714	0.318527777777778	0.747630952380952	0.630662698412698	0.33230303030303	0.728324675324675	0.618268398268398	223
1750	CHOOSE	choose	0.688832552992253	0.48590678471099	0.50147816463778	0.669790254237288	0.486633474576271	0.534866525423729	0.666060240963855	0.486342512908778	0.515874354561102	1383
1752	LEAVE	leave	0.398	0.48	0.444	0.398	0.48	0.444	0.398	0.48	0.444	6734
1753	TOP	top	0.701583783783784	0.459886486486486	0.600913513513514	0.719571428571429	0.43948051948052	0.584519480519481	0.671057142857143	0.486857142857143	0.621142857142857	5786
1755	UNDRESS	undress	0.427	0.5	0.436	0.427	0.5	0.436	0.427	0.5	0.436	6220
1757	TIRED	tired	0.123	0.423	0.202	0.123	0.423	0.202	0.123	0.423	0.202	4801
1759	OLDER BROTHER	older brother	0.823	0.361	0.546	0.823	0.361	0.546	0.823	0.361	0.546	5322
1760	YOUNGER BROTHER	younger brother	0.823	0.361	0.546	0.823	0.361	0.546	0.822999999999988	0.360999999999995	0.545999999999992	5324
1764	OBSCURE	obscure	0.361151658767772	0.460095802301963	0.298987136086662	0.356536082474227	0.46590618556701	0.293401030927835	0.356536082474227	0.46590618556701	0.293401030927835	5515
1765	IN VAIN	in vain	0.8595	0.4565	0.4895	0.8595	0.4565	0.4895	0.8595	0.4565	0.4895	5239
1766	FINISH	finish	0.402586956521739	0.496739130434783	0.548282608695652	0.43534375	0.46825	0.5545625	0.422772727272727	0.450727272727273	0.556727272727273	1393
1767	SCRAPE	scrape	0.354	0.6052	0.3726	0.341	0.6085	0.3555	0.341	0.6085	0.3555	1044
1770	CARCASS	carcass	0.0656666666666667	0.557666666666667	0.254333333333333	0.0656666666666667	0.557666666666667	0.254333333333333	0.0656666666666667	0.557666666666667	0.254333333333333	1295
1771	TASTELESS	tasteless	0.382	0.245666666666667	0.336333333333333	0.382	0.245666666666667	0.336333333333333	0.382	0.245666666666667	0.336333333333333	2946
1773	GRAVE	grave	0.297259259259259	0.635222222222222	0.607148148148148	0.282166666666667	0.631666666666667	0.595166666666667	0.2549375	0.65375	0.5921875	1116
1774	STINGY	stingy	0.717645932749694	0.82244818996627	0.560941605292529	0.718865442270118	0.823845791975768	0.561894824138813	0.718865442270118	0.823845791975768	0.561894824138813	6187
1775	TABLE	table	0.5362	0.210733333333333	0.332022222222222	0.537125	0.1985	0.346083333333333	0.541	0.207571428571429	0.335238095238095	4410
1778	APPROACH	approach	0.622785714285714	0.423642857142857	0.5125	0.629166666666667	0.421666666666667	0.526166666666667	0.629166666666667	0.421666666666667	0.526166666666667	631
178	RIPE	ripe	0.625	0.347	0.6	0.625	0.347	0.6	0.625	0.347	0.6	7020
1781	THUMB	thumb	0.481	0.327	0.3	0.481	0.327	0.3	0.481	0.327	0.3	5338
1783	PAIN	pain	0.124	0.7816875	0.3998125	0.116857142857143	0.773142857142857	0.387714285714286	0.12275	0.76	0.35575	397
1784	WANT	want	0.7345	0.4955	0.691	0.7345	0.4955	0.691	0.7345	0.4955	0.691	1896
1788	TELEVISION	television	0.631445652173913	0.389445652173913	0.525239130434783	0.631428571428571	0.389428571428571	0.525	0.631428571428571	0.389428571428571	0.525	568
1796	SLAUGHTER	slaughter	0.198023809523664	0.828535714282127	0.608452380950072	0.196499999963426	0.8250416658215	0.613458332798742	0.165999999994081	0.8466666665299	0.601733333246825	5300
1797	HEDGEHOG	hedgehog	0.388	0.421	0.367	0.388	0.421	0.367	0.388	0.421	0.367	3102
1801	CHILD (DESCENDANT)	offspring	0.912	0.46	0.413	0.912	0.46	0.413	0.912	0.46	0.413	6494
1803	WOOD	wood	0.591576923076923	0.246461538461538	0.418038461538462	0.580125	0.2445	0.416625	0.5305	0.236	0.4105	4764
1804	BOMB	bomb	0.372	0.875	0.687	0.372	0.875	0.687	0.372	0.875	0.687	3531
1806	BEGIN	begin	0.681666666666667	0.476333333333333	0.647	0.681666666666667	0.476333333333333	0.647	0.681666666666667	0.476333333333333	0.647	2630
1807	AFTERNOON	afternoon	0.389	0.373	0.327	0.389	0.373	0.327	0.389	0.373	0.327	1384
1809	PIMPLE	pimple	0.34747619047619	0.528066666666667	0.386261904761905	0.35399999999992	0.503665188469944	0.374819290465544	0.341785714285712	0.521178571428567	0.378321428571426	2071
1810	DANGER	danger	0.1084	0.8366	0.6756	0.1084	0.8366	0.6756	0.103	0.7655	0.5535	290
1812	TRY	try	0.660765217391304	0.499660869565217	0.549330434782609	0.6735	0.481166666666667	0.530583333333333	0.6735	0.481166666666667	0.530583333333333	3877
1815	ACHE	ache	0.076625	0.7949375	0.3714375	0.0776	0.7964	0.3768	0.075	0.7925	0.3625	1425
1816	BESIDE	beside	0.519999984937301	0.508999985255935	0.308999991049281	0.519999996848433	0.5089999969151	0.308999998127242	0.51999999995458	0.508999999955541	0.30899999997301	3435
1817	WEST	west	0.724	0.30175	0.37575	0.763833333333333	0.285666666666667	0.374333333333333	0.724	0.30175	0.37575	6066
1819	LOOK	look	0.59965625	0.374541666666667	0.43196875	0.593384615384615	0.382884615384615	0.442730769230769	0.5905	0.36955	0.43895	1098
1820	BEAR	bear	0.589745762711864	0.450542372881356	0.512033898305085	0.605142857142857	0.437619047619048	0.517	0.602578947368421	0.443578947368421	0.513473684210526	1743
1821	BRUSH	brush	0.638	0.271428571428571	0.361571428571429	0.581	0.3055	0.368	0.581	0.3055	0.368	1494
1823	BORROW	borrow	0.667663766629938	0.490490455958721	0.54603217555042	0.667673142210486	0.488289469012803	0.548790234539685	0.681659779053608	0.481213127640758	0.563058044048905	3883
1826	ANGRY	angry	0.218	0.660333333333333	0.316	0.218	0.660333333333333	0.316	0.218	0.660333333333333	0.316	1511
1828	ASK (REQUEST)	request	0.429454545454545	0.552454545454545	0.472454545454545	0.4638	0.5306	0.4612	0.45525	0.5195	0.47275	6742
183	BAKE	bake	0.466	0.391	0.405	0.466	0.391	0.405	0.466	0.391	0.405	552
1831	MEET	meet	0.634726507656956	0.564734836130845	0.629115869098021	0.640812121063791	0.557634780586896	0.626475830405674	0.640812121063791	0.557634780586896	0.626475830405674	4047
1833	DINNER (SUPPER)	dinner	0.793933333333333	0.317866666666667	0.4718	0.793933333333333	0.317866666666667	0.4718	0.793933333333333	0.317866666666667	0.4718	1520
1835	MARROW	marrow	0.535	0.422	0.3825	0.535	0.422	0.3825	0.535	0.422	0.3825	1527
1836	VAGINA	vagina	0.3145	0.6705	0.3225	0.3145	0.6705	0.3225	0.3145	0.6705	0.3225	6752
1839	CRY	cry	0.2775	0.522	0.3795	0.2775	0.522	0.3795	0.2775	0.522	0.3795	1531
1840	BUILD	build	0.702965240641711	0.575128342245989	0.691852941176471	0.6596	0.55586	0.66378	0.6596	0.55586	0.66378	2093
1841	SUSPECT	suspect	0.501461791831357	0.464984519104084	0.475705533596838	0.478631868131868	0.480269230769231	0.470269230769231	0.467685314685315	0.480300699300699	0.460300699300699	3986
1842	OBSTINATE	obstinate	0.228285714285714	0.592714285714286	0.471571428571429	0.231333333333333	0.588888888888889	0.468222222222222	0.231333333333333	0.588888888888889	0.468222222222222	4300
1843	THOUSAND	thousand	0.521	0.417	0.456	0.521	0.417	0.456	0.521	0.417	0.456	5384
1844	BOAT	boat	0.629958333333333	0.514166666666667	0.54825	0.633166666666667	0.511333333333333	0.5264	0.629958333333333	0.514166666666667	0.54825	494
1845	BALL	ball	0.560260869565217	0.349	0.378391304347826	0.578722222222222	0.338444444444444	0.375666666666667	0.526083333333333	0.387166666666667	0.417	202
1846	RULE	rule	0.572113636363636	0.429181818181818	0.576363636363636	0.577857142857143	0.421619047619048	0.582333333333333	0.577857142857143	0.421619047619048	0.582333333333333	1107
1847	SICK	sick	0.481222222222222	0.289	0.347333333333333	0.3998	0.3658	0.3532	0.354	0.409	0.3565	5034
1848	QUARREL	quarrel	0.346125	0.8575	0.663625	0.301	0.84975	0.625	0.344666666666667	0.864333333333333	0.666666666666667	1553
1849	ROW	row	0.410416666666667	0.537083333333333	0.452383333333333	0.394833333333333	0.546833333333333	0.4533	0.4215625	0.5500625	0.4725625	1550
185	FIREPLACE	fireplace	0.583	0.286	0.225	0.583	0.286	0.225	0.583	0.286	0.225	4641
1851	POCKET	pocket	0.4425	0.2935	0.289	0.4425	0.2935	0.289	0.4425	0.2935	0.289	3897
1852	OFTEN	often	0.594	0.481	0.525	0.594	0.481	0.525	0.594	0.481	0.525	5398
1857	CROCODILE	crocodile	0.354	0.704	0.645	0.354	0.704	0.645	0.354	0.704	0.645	6446
1861	ACTIVE	active	0.677045314900154	0.745084485407066	0.760519969278034	0.705038461538452	0.741076923076914	0.75699999999999	0.705038461538452	0.741076923076914	0.75699999999999	1580
1862	DONKEY	donkey	0.311087919321094	0.397038482333858	0.250835703707186	0.31533746283449	0.396329038652131	0.253668153287083	0.310628185328185	0.401755212355212	0.25307027027027	1139
1863	AMAZING	amazing	0.923333333333333	0.709888888888889	0.784444444444444	0.9154	0.7191	0.7881	0.923428571428571	0.714142857142857	0.797428571428571	783
1864	HUNGER	hunger	0.205777777777778	0.630666666666667	0.295555555555556	0.214333333333333	0.621	0.292666666666667	0.2015	0.6355	0.297	3460
1866	STUTTER	stutter	0.459	0.548	0.232	0.459	0.548	0.232	0.459	0.548	0.232	5414
1867	COIN	coin	0.483571428571429	0.564571428571429	0.616857142857143	0.496	0.54625	0.61375	0.409	0.6745	0.6355	1585
1868	VISIBLE	visible	0.724	0.373	0.591	0.724	0.373	0.591	0.724	0.373	0.591	1587
1869	BUY	buy	0.525033333333333	0.576286666666667	0.63642	0.515122222222222	0.588966666666667	0.630822222222222	0.551861111111111	0.563416666666667	0.643416666666667	3916
187	LOIN	loin	0.542	0.448	0.351	0.542	0.448	0.351	0.542	0.448	0.351	1822
1875	REGRET	sorry	0.55375	0.371	0.37175	0.548	0.379333333333333	0.361666666666667	0.548	0.379333333333333	0.361666666666667	5223
1876	REINDEER	caribou	0.583	0.375	0.292	0.583	0.375	0.292	0.583	0.375	0.292	165
1879	DANCE	dance	0.885	0.868	0.444	0.885	0.868	0.444	0.885	0.868	0.444	1601
1882	BEFORE	before	0.586276315789474	0.366171052631579	0.529144736842105	0.594199999973985	0.382085714269465	0.565942857118667	0.594018867924352	0.386924528301776	0.571849056603609	2064
1884	HARD	hard	0.479546666666667	0.610066666666667	0.724893333333333	0.498666666666667	0.57152380952381	0.722952380952381	0.510117647058824	0.588823529411765	0.730411764705882	1606
1887	CHEAP	cheap	0.430953846153846	0.499907692307692	0.446384615384615	0.370377777777778	0.529311111111111	0.388555555555556	0.420116666666667	0.507566666666667	0.430333333333333	1681
1888	PAIR	pair	0.550519724616297	0.388777825785762	0.492303558614098	0.550045657574155	0.390071624993306	0.492603405612525	0.555406550106397	0.387310375755009	0.488706892303288	3910
1890	BELIEVE	believe	0.698142857142857	0.416730158730159	0.524190476190476	0.69375	0.417166666666667	0.5195	0.69375	0.417166666666667	0.5195	3761
1891	PUMA	puma	0.594338709677419	0.676709677419355	0.562161290322581	0.59365	0.6758	0.5622	0.59365	0.6758	0.5622	1625
1892	TOUCH	touch	0.676571428571428	0.460571428571429	0.564714285714286	0.676571428571428	0.460571428571429	0.564714285714286	0.676571428571429	0.460571428571429	0.564714285714286	5107
1895	CLOTHES	clothes	0.716990990990991	0.362135135135135	0.41681981981982	0.693833333333333	0.356916666666667	0.410458333333333	0.700952380952381	0.359619047619048	0.413190476190476	116
1896	FINGERNAIL OR TOENAIL	nail	0.402210526315789	0.574052631578947	0.380052631578947	0.4046	0.5796	0.3847	0.374333333333333	0.509333333333333	0.325833333333333	3732
1897	HELP	help	0.669337984496124	0.423873178294574	0.521806304909561	0.661487179487179	0.439880952380952	0.531818070818071	0.692190476190476	0.449035714285714	0.55452380952381	3006
1899	MAD	mad	0.171666666666667	0.647833333333333	0.336333333333333	0.167	0.648444444444444	0.306777777777778	0.171666666666667	0.647833333333333	0.336333333333333	5374
1902	BETRAY	betray	0.134545454545455	0.762181818181818	0.433454545454545	0.143799999999995	0.751399999999901	0.423199999999939	0.143799999999995	0.751399999999901	0.423199999999939	2386
1903	SWELLING	bump	0.432117647058824	0.706882352941176	0.584	0.41075	0.716375	0.58425	0.435857142857143	0.685714285714286	0.570714285714286	1418
1904	DROWN	drown	0.223	0.6495	0.296	0.273666666666667	0.579333333333333	0.304666666666667	0.223	0.6495	0.296	2083
1906	SOUR	sour	0.289449094003404	0.634753228551406	0.536149564520973	0.299053594771242	0.629426143790849	0.528372549019608	0.316080392156863	0.623139215686274	0.509558823529411	6649
1908	ATTENTIVE	attentive	0.5475	0.4915	0.5235	0.5475	0.4915	0.5235	0.5475	0.4915	0.5235	1862
1909	SHAKE	shake	0.591684210526316	0.747473684210526	0.580631578947368	0.5736875	0.7300625	0.5723125	0.5736875	0.7300625	0.5723125	4461
191	NUT	nut	0.691	0.26425	0.296	0.691	0.26425	0.296	0.712	0.334	0.305	4734
1913	PRESS	press	0.360666666666667	0.614666666666667	0.506666666666667	0.360666666666667	0.614666666666667	0.506666666666667	0.360666666666667	0.614666666666667	0.506666666666667	3525
1914	DEBT	debt	0.326363636363636	0.573545454545454	0.450363636363636	0.353333333333333	0.579833333333333	0.511333333333333	0.3382	0.5742	0.4748	159
1917	TIE	tie	0.33425	0.5735625	0.4689375	0.33	0.581	0.470333333333333	0.33	0.581	0.470333333333333	6557
192	CORNER	corner	0.541	0.33	0.455	0.541	0.33	0.455	0.541	0.33	0.455	6859
1923	ROUGH	rough	0.392	0.61	0.593	0.392	0.61	0.593	0.392	0.61	0.593	6851
1928	CEASE	cease	0.28	0.51	0.49	0.28	0.51	0.49	0.28	0.51	0.49	3420
1929	STUDY	study	0.653871794871795	0.436282051282051	0.600128205128205	0.662051282051282	0.392094017094017	0.627205128205128	0.658904761904762	0.422142857142857	0.614460317460317	865
193	SHALLOW	shallow	0.357	0.407	0.309	0.357	0.407	0.309	0.357	0.407	0.309	1775
1932	GUESS	guess	0.647333333333333	0.435533333333333	0.570666666666667	0.491714285714286	0.488714285714286	0.48	0.556	0.4542	0.5008	3943
1933	LOOSEN	loosen	0.661857142857143	0.297857142857143	0.346857142857143	0.676666666666667	0.2955	0.343833333333333	0.676666666666667	0.2955	0.343833333333333	2713
1935	ANUS	anus	0.17	0.655	0.310333333333333	0.17	0.655	0.310333333333333	0.17	0.655	0.310333333333333	1826
1936	DEER	deer	0.5677	0.3798	0.3362	0.571	0.37575	0.3375	0.5655	0.3825	0.335333333333333	164
1938	FORTRESS	fortress	0.68	0.396	0.718	0.68	0.396	0.718	0.68	0.396	0.718	5550
1939	SWEAR	swear	0.687766666666667	0.4596	0.667833333333333	0.691711111111111	0.444544444444444	0.679055555555556	0.656771428571429	0.4647	0.653357142857143	4069
194	FAMILY	family	0.728826086956522	0.342695652173913	0.636	0.7134	0.3282	0.607	0.737666666666667	0.329333333333333	0.629333333333333	230
1940	GUARD	guard	0.823	0.714	0.791	0.823	0.714	0.791	0.823	0.714	0.791	3660
1941	SOLDIER	soldier	0.524617283950617	0.73062962962963	0.793592592592593	0.515222222222222	0.731	0.775333333333333	0.515222222222222	0.731	0.775333333333333	1224
1942	NEAR	near	0.484183796166578	0.403852407424617	0.40505067602946	0.443665017384327	0.373572234108942	0.371798742979406	0.473885124431499	0.389605617728721	0.387651932478239	1072
1944	GOD	god	0.797151260504202	0.599266106442577	0.806631652661064	0.801	0.595381818181818	0.801472727272727	0.801	0.595381818181818	0.801472727272727	1039
1945	IDOL	idol	0.815142857142857	0.557047619047619	0.83297619047619	0.814	0.562727272727273	0.832090909090909	0.814	0.562727272727273	0.832090909090909	5132
1947	BASTARD	bastard	0.224071428571429	0.616428571428571	0.329214285714286	0.2432	0.6132	0.3562	0.235	0.617	0.337	2920
1949	BEDBUG	bedbug	0.2897	0.4856	0.2509	0.291692307692308	0.477846153846154	0.253538461538462	0.292166666666667	0.476	0.254166666666667	82
195	MAT	mat	0.460907834101382	0.48915668202765	0.332382488479263	0.460907834101382	0.48915668202765	0.332382488479263	0.460907834101382	0.48915668202765	0.332382488479263	3196
1951	PASS	pass	0.604	0.550428571428571	0.521142857142857	0.6096	0.5157	0.5029	0.6096	0.5157	0.5029	4446
1952	TORTURE	torture	0.137333333333333	0.676666666666667	0.431666666666667	0.137333333333333	0.676666666666667	0.431666666666667	0.137333333333333	0.676666666666667	0.431666666666667	4586
1953	ABUSE	abuse	0.160333333333333	0.816666666666667	0.472142857142857	0.160333333333333	0.816666666666667	0.472142857142857	0.2025	0.796	0.488	2475
1958	UNRIPE	unripe	0.63	0.306	0.333	0.63	0.306	0.333	0.63	0.306	0.333	5128
196	DONATE	donate	0.75	0.346	0.5	0.75	0.346	0.5	0.75	0.346	0.5	3723
1961	NECKLACE	necklace	0.378	0.5	0.547	0.378	0.5	0.547	0.378	0.5	0.547	5283
1962	ROAST (SOMETHING)	roast	0.51	0.404	0.33	0.51	0.404	0.33	0.51	0.404	0.33	7002
1963	IMMEDIATELY	immediately	0.607668238045103	0.694862049207166	0.688273191622784	0.608749007359058	0.693549211685705	0.689215744895778	0.608749755751358	0.693549806027852	0.689216439856268	3215
1964	ALONE	alone	0.36694967178354	0.257098722472463	0.313806866392311	0.443583239155692	0.279100901380097	0.366957508764789	0.441729479409918	0.277592070005083	0.365340202890984	3554
1967	CALENDAR	calendar	0.531	0.275	0.451	0.531	0.275	0.451	0.531	0.275	0.451	2494
197	OTHER	other	0.499021505376344	0.428913978494624	0.427989247311828	0.478547619047619	0.419166666666667	0.416404761904762	0.514791666666344	0.426583333333076	0.431916666666381	3907
